Emp Id,First Name,Last Name,Gender,Email,Date of Birth,Age,Weight,Date of Joining,Experience,Salary,Phone Number,County,City,State,Zip,Region
421880,Evelin,Aragon,F,evelin.aragon@gmail.com,05-02-1983,34.26,40,12/13/2007,9.63,102611,219-751-8775,Tippecanoe,Battle Ground,IN,47920,Midwest
714865,Bernard,Whisler,M,bernard.whisler@yahoo.com,3/24/1986,31.37,79,08-06-2008,8.98,121159,209-298-6196,Fresno,Fresno,CA,93720,West
807208,Christoper,Grillo,M,christoper.grillo@ntlworld.com,05-01-1978,39.27,51,9/28/2012,4.83,110349,219-430-8276,Marion,Indianapolis,IN,46201,Midwest
227391,Lorita,English,F,lorita.english@hotmail.com,1/23/1972,45.54,48,2/25/2003,14.43,158277,217-798-9879,Montgomery,Panama,IL,62077,Midwest
375209,Hector,Gomez,M,hector.gomez@gmail.com,7/27/1972,45.03,81,5/29/2002,15.18,157999,210-683-7281,Atascosa,Poteet,TX,78065,South
651101,Jamie,Mcarthur,M,jamie.mcarthur@hotmail.co.uk,7/18/1963,54.07,73,08-11-1993,23.98,118314,702-686-1458,Clark,Las Vegas,NV,89119,West
943163,Wes,Whaley,M,wes.whaley@cox.net,2/13/1974,43.48,74,11/30/2008,8.66,148923,270-935-3861,Breathitt,Clayhole,KY,41317,South
207763,Lauri,Alderman,F,lauri.alderman@aol.com,9/24/1979,37.87,49,07-05-2014,3.07,152439,405-934-4704,Payne,Stillwater,OK,74078,South
380490,Napoleon,Parker,M,napoleon.parker@shaw.ca,12-09-1983,33.66,52,10-11-2010,6.8,45863,314-917-3742,Andrew,Fillmore,MO,64449,Midwest
129399,Agustin,Applewhite,M,agustin.applewhite@hotmail.com,8/13/1975,41.99,76,1/17/1998,19.54,83665,207-945-3550,Lincoln,Whitefield,ME,4353,Northeast
692512,Lashawn,Speck,F,lashawn.speck@aol.com,02-09-1972,45.5,51,11/24/1999,17.69,126032,505-416-5309,Bernalillo,Albuquerque,NM,87193,West
406984,Tyron,Stepp,M,tyron.stepp@yahoo.com,2/26/1979,38.44,84,10-07-2007,9.81,161619,314-205-7083,Greene,Springfield,MO,65814,Midwest
774364,Stanford,Charley,M,stanford.charley@yahoo.co.uk,10-06-1980,36.83,77,8/31/2015,1.91,76800,210-929-4602,Hudspeth,Fort Hancock,TX,79839,South
639833,Jeanine,Moyer,F,jeanine.moyer@msn.com,3/18/1965,52.4,45,5/28/1999,18.18,175427,270-934-4545,Mariba,Mariba,KY,40345,South
529483,Winter,Westover,F,winter.westover@yahoo.ca,12-08-1963,53.67,57,04-11-2013,4.3,137038,304-303-1005,Clay,Glen,WV,25088,South
569031,Janene,Stelly,F,janene.stelly@hotmail.com,02-02-1973,44.51,41,03-01-2007,10.42,109733,212-403-2875,Erie,Hamburg,NY,14075,Northeast
602677,Billy,Cross,M,billy.cross@earthlink.net,11/20/1987,29.71,76,09-02-2010,6.91,169061,236-388-3488,Franklin,Wirtz,VA,24184,South
433758,Glynis,Strong,F,glynis.strong@yahoo.ca,12/23/1960,56.63,40,04-05-2004,13.32,128841,219-590-1130,Pike,Petersburg,IN,47567,Midwest
866674,China,Peraza,F,china.peraza@hotmail.com,07-11-1973,44.08,51,7/17/1995,22.05,106209,503-990-9526,Wasco,Mosier,OR,97040,West
622777,Jamie,Gore,M,jamie.gore@gmail.com,12/16/1981,35.64,83,6/25/2004,13.1,113977,212-702-3000,Erie,Clarence,NY,14031,Northeast
134362,Frankie,Brock,M,frankie.brock@yahoo.ca,3/17/1994,23.38,58,02-04-2017,0.48,141053,240-478-4125,Allegany,Flintstone,MD,21530,South
315483,Jamika,Bozarth,F,jamika.bozarth@yahoo.com,12/26/1979,37.61,55,06-05-2015,2.15,138684,339-740-3883,Worcester,Sturbridge,MA,1566,Northeast
680052,Towanda,Fullmer,F,towanda.fullmer@gmail.com,8/23/1959,57.97,42,5/26/1998,19.19,179219,210-442-4320,Jefferson,Beaumont,TX,77706,South
362549,Jody,Sacco,M,jody.sacco@aol.com,5/18/1985,32.22,51,1/22/2008,9.52,107332,262-852-3705,Walworth,Delavan,WI,53115,Midwest
930889,Colene,Rademacher,F,colene.rademacher@gmail.com,03-09-1972,45.42,59,11/23/1999,17.69,43841,229-255-4180,Emanuel,Adrian,GA,31002,South
767265,Kelle,Spurgeon,F,kelle.spurgeon@hotmail.com,04-08-1969,48.34,50,3/26/2010,7.35,181763,339-691-1923,Plymouth,Plymouth,MA,2361,Northeast
800616,Amos,Eakins,M,amos.eakins@gmail.com,04-08-1991,26.32,56,3/17/2014,3.37,195647,205-798-0817,Mobile,Mobile,AL,36608,South
239789,Denny,Horner,M,denny.horner@hotmail.co.uk,8/16/1980,36.97,89,1/23/2008,9.52,141055,217-625-2954,Carroll,Savanna,IL,61074,Midwest
804594,Steve,Cannon,M,steve.cannon@aol.com,4/15/1975,42.32,71,9/25/1996,20.85,53647,215-843-3100,Blair,Newry,PA,16665,Northeast
185427,Louann,Bowes,F,louann.bowes@aol.com,3/21/1981,36.38,54,7/30/2012,5,179415,316-790-5262,Reno,Nickerson,KS,67561,Midwest
317180,Amiee,Cordero,F,amiee.cordero@yahoo.com,04-12-1994,23.31,52,5/13/2017,0.21,161480,228-728-6503,Lauderdale,Marion,MS,39342,South
599169,Ronny,Dover,M,ronny.dover@yahoo.ca,2/26/1963,54.45,50,01-08-2008,9.56,87189,216-695-1477,Cuyahoga,Cleveland,OH,44115,Midwest
554796,Loyd,Hazzard,M,loyd.hazzard@earthlink.net,7/27/1962,55.04,52,12/23/2006,10.6,84348,479-676-9451,Logan,New Blaine,AR,72851,South
449798,Ben,Cleaves,M,ben.cleaves@bellsouth.net,3/23/1959,58.39,83,2/18/2001,16.45,40009,303-215-3849,Montrose,Nucla,CO,81424,West
312479,Vern,Mckinley,M,vern.mckinley@gmail.com,10/20/1965,51.81,71,4/20/2012,5.27,121610,401-429-4272,Washington,Ashaway,RI,2804,Northeast
248036,Thora,Rinehart,F,thora.rinehart@hotmail.com,1/19/1985,32.54,59,8/21/2012,4.94,181056,316-271-1036,Edwards,Belpre,KS,67519,Midwest
259454,Lavonne,Vanscoy,F,lavonne.vanscoy@msn.com,02-05-1974,43.5,56,8/28/2010,6.92,79976,212-899-2200,Seneca,Seneca Falls,NY,13148,Northeast
270935,Bessie,Elias,F,bessie.elias@hotmail.com,12/29/1990,26.6,55,9/24/2012,4.84,61446,215-881-3100,Westmoreland,Hyde Park,PA,15641,Northeast
710397,Beata,Bono,F,beata.bono@gmail.com,9/13/1993,23.89,48,03-04-2017,0.4,72337,231-220-8378,Saginaw,Burt,MI,48417,Midwest
581408,Glen,Huynh,M,glen.huynh@sbcglobal.net,8/27/1979,37.95,76,12/16/2010,6.62,163758,212-905-6513,Jefferson,Sackets Harbor,NY,13685,Northeast
233512,Leta,Whitehouse,F,leta.whitehouse@aol.com,07-06-1994,23.08,44,12/25/2016,0.59,187221,479-293-6853,Washington,Morrow,AR,72749,South
315124,Kasha,Speaks,F,kasha.speaks@bellsouth.net,04-12-1977,40.32,51,8/28/2008,8.92,93658,209-902-9149,Riverside,Blythe,CA,92225,West
900962,Burton,Freitas,M,burton.freitas@gmail.com,04-08-1964,53.34,84,8/30/1993,23.93,73865,907-743-5581,Prince of Wales-Outer,Coffman Cove,AK,99918,West
151424,Wai,Valenzuela,F,wai.valenzuela@yahoo.com,11/26/1975,41.7,48,11/28/1998,18.68,64680,314-372-5292,St. Louis (city),Saint Louis,MO,63171,Midwest
431667,Terry,Leiva,M,terry.leiva@gmail.com,07-09-1972,45.08,55,6/13/1998,19.14,167928,216-864-1420,Athens,Guysville,OH,45735,Midwest
551605,Kristofer,Honea,M,kristofer.honea@ntlworld.com,03-04-1963,54.44,73,11/28/2010,6.67,181108,210-715-0629,Tarrant,Fort Worth,TX,76113,South
587570,Silas,Crawford,M,silas.crawford@gmail.com,6/17/1971,46.15,80,10/23/1999,17.78,82806,209-769-5138,Santa Clara,Sunnyvale,CA,94089,West
125673,Wilford,Land,M,wilford.land@gmail.com,12-11-1961,55.67,74,07-07-1998,19.07,63990,262-372-7255,Winnebago,Oshkosh,WI,54901,Midwest
962264,Nakia,Bible,F,nakia.bible@gmail.com,4/19/1996,21.29,51,7/15/2017,0.04,131599,803-344-6407,Charleston,Charleston,SC,29414,South
488678,Chance,Gayle,M,chance.gayle@gmail.com,09-10-1962,54.92,66,04-07-1995,22.32,125289,605-483-8671,Moody,Trent,SD,57065,Midwest
856429,Aurea,Garton,F,aurea.garton@hotmail.com,08-09-1985,31.99,45,10-05-2014,2.81,144677,503-492-8806,Multnomah,Bridal Veil,OR,97010,West
189972,Robby,Palmieri,M,robby.palmieri@aol.com,7/24/1982,35.04,90,8/19/2013,3.94,75135,229-531-4785,Forest Park,Forest Park,GA,30050,South
156736,Rayford,Neel,M,rayford.neel@gmail.com,03-08-1962,55.43,80,3/25/1990,27.36,187893,231-290-4822,Iosco,National City,MI,48748,Midwest
520929,Nida,Wolfson,F,nida.wolfson@yahoo.ca,4/19/1978,39.3,57,12-09-2007,9.64,47226,270-794-6909,Union,Waverly,KY,42462,South
134894,Barney,Walden,M,barney.walden@aol.com,10/28/1989,27.77,80,08-05-2013,3.98,146403,907-731-0846,Nome (CA),Shishmaref,AK,99772,West
895591,Lacy,Cowles,M,lacy.cowles@aol.com,10-11-1963,53.83,70,01-04-1988,29.58,167342,218-998-2765,Martin,Dunnell,MN,56127,Midwest
861276,William,Hauser,M,william.hauser@earthlink.net,12-02-1983,33.68,59,10/18/2016,0.78,139124,217-283-2174,Jersey,Jerseyville,IL,62052,Midwest
832005,Roxann,Ku,F,roxann.ku@hotmail.com,5/20/1981,36.21,60,12/31/2015,1.58,189979,217-862-1477,Sangamon,Springfield,IL,62719,Midwest
149800,Gregory,Wayman,F,gregory.wayman@gmail.com,7/14/1960,57.08,58,08-02-2003,14,88812,240-430-8011,Baltimore,Stevenson,MD,21153,South
895362,Jame,Chidester,F,jame.chidester@gmail.com,3/16/1966,51.4,47,1/31/2000,17.5,68121,423-650-8577,Shelby,Memphis,TN,38126,South
950721,Shannon,Derry,F,shannon.derry@gmail.com,06-06-1983,34.17,55,2/18/2012,5.44,172764,231-730-6469,Genesee,Otisville,MI,48463,Midwest
519617,Moses,Greathouse,M,moses.greathouse@msn.com,10-01-1970,46.85,57,12/30/1996,20.59,121131,208-723-1006,Butte,Howe,ID,83244,West
552458,Ida,Grubbs,F,ida.grubbs@charter.net,11/25/1964,52.71,52,04-09-2007,10.31,79142,503-358-9563,Yamhill,Mcminnville,OR,97128,West
624236,Hildred,Petrillo,F,hildred.petrillo@gmail.com,09-06-1970,46.92,40,01-10-2009,8.55,145764,209-886-2106,Alameda,Oakland,CA,94659,West
953553,Aleida,Garvey,F,aleida.garvey@gmail.com,02-08-1983,34.49,47,7/21/2016,1.02,153937,212-962-8216,Warren,Adirondack,NY,12808,Northeast
498316,Gerry,Andes,M,gerry.andes@gmail.com,02-03-1992,25.5,50,10-10-2014,2.8,55304,480-941-6628,Apache,Many Farms,AZ,86538,West
876995,Marilu,Haynie,F,marilu.haynie@yahoo.com,06-08-1985,32.16,59,5/26/2011,6.18,43535,503-209-7258,Curry,Wedderburn,OR,97491,West
868724,Jayne,Simas,F,jayne.simas@shaw.ca,9/14/1975,41.9,44,2/16/2006,11.45,191842,308-433-5732,Dawes,Crawford,NE,69339,Midwest
343569,Burt,Kenyon,M,burt.kenyon@gmail.com,06-03-1969,48.18,63,10/27/2003,13.76,77929,479-837-0423,Clark,Whelen Springs,AR,71772,South
402270,In,Gallegos,F,in.gallegos@gmail.com,08-09-1962,55.01,45,07-12-1993,24.06,136650,303-404-1979,Elbert,Elizabeth,CO,80107,West
943126,Agatha,Troxell,F,agatha.troxell@gmail.com,6/16/1978,39.14,48,9/29/2013,3.83,119541,212-403-5353,Allegany,Caneadea,NY,14717,Northeast
669680,Judson,Christ,M,judson.christ@yahoo.com,12-09-1977,39.66,84,9/28/2008,8.84,163709,216-740-4339,Union,Milford Center,OH,43045,Midwest
275987,Agustin,Kisner,M,agustin.kisner@gmail.com,05-09-1990,27.24,56,12/22/2011,5.6,82678,209-835-8597,Alameda,Hayward,CA,94541,West
154712,Roberto,Mcglothlin,M,roberto.mcglothlin@rediffmail.com,4/21/1963,54.31,53,05-04-1991,26.25,81347,201-624-3189,Essex,Maplewood,NJ,7040,Northeast
592268,Florentina,Borrero,F,florentina.borrero@hotmail.co.uk,7/17/1971,46.06,51,07-06-1994,23.08,128613,218-683-0609,Freeborn,Alden,MN,56009,Midwest
780631,Verna,Priddy,F,verna.priddy@aol.com,9/21/1991,25.87,43,2/13/2014,3.45,167001,201-383-5310,Gloucester,Ewan,NJ,8025,Northeast
323562,Otis,Hockenberry,M,otis.hockenberry@yahoo.com,12/30/1979,37.6,76,4/25/2006,11.27,181281,231-664-0747,Oakland,Holly,MI,48442,Midwest
870712,Noble,Argo,M,noble.argo@exxonmobil.com,09-06-1985,31.91,80,11-01-2009,7.74,140110,215-240-8892,Mifflin,Newton Hamilton,PA,17075,Northeast
534762,Vernetta,Bergin,F,vernetta.bergin@ibm.com,1/30/1966,51.53,46,10-03-2008,8.82,48613,479-519-2280,Izard,Brockwell,AR,72517,South
237220,Rueben,Cathcart,M,rueben.cathcart@shell.com,7/30/1990,27.01,74,04-02-2013,4.32,158132,303-262-8528,Denver,Denver,CO,80264,West
768248,Lorriane,Krieger,F,lorriane.krieger@hotmail.com,12-05-1972,44.67,56,05-11-2017,0.21,194489,216-256-7379,Belmont,Lansing,OH,43934,Midwest
648850,Jestine,Furtado,F,jestine.furtado@gmail.com,03-05-1990,27.42,58,8/20/2011,5.94,180683,808-314-0221,Honolulu,Laie,HI,96762,West
752650,Janessa,Whisler,F,janessa.whisler@gmail.com,9/28/1995,21.85,58,3/24/2017,0.35,46309,803-905-2125,Greenville,Greenville,SC,29616,South
259988,Chaya,Wolcott,F,chaya.wolcott@gmail.com,09-10-1965,51.92,58,08-11-2007,9.97,166801,236-903-6376,Hanover,Doswell,VA,23047,South
670647,Nathanael,Gottlieb,M,nathanael.gottlieb@yahoo.co.uk,10/20/1967,49.81,83,05-06-2009,8.23,43209,201-466-1503,Morris,Dover,NJ,7802,Northeast
362877,Alejandro,Adames,M,alejandro.adames@earthlink.net,8/14/1964,52.99,61,7/13/2017,0.04,90340,605-734-0808,Hutchinson,Olivet,SD,57052,Midwest
902454,Rochelle,Katz,F,rochelle.katz@yahoo.com,1/18/1990,27.54,51,04-11-2015,2.3,69876,212-559-4403,Orleans,Albion,NY,14411,Northeast
379371,Jenny,Hermes,F,jenny.hermes@gmail.com,5/21/1984,33.21,59,02-09-2015,2.47,78484,209-656-3736,Santa Barbara,Goleta,CA,93118,West
606117,Halley,Mondragon,F,halley.mondragon@btinternet.com,10/17/1985,31.8,46,09-04-2010,6.9,81008,210-776-8624,El Paso,El Paso,TX,88548,South
786718,Devorah,Reece,F,devorah.reece@gmail.com,9/22/1982,34.87,41,1/22/2016,1.52,58389,423-613-6786,Memphis,Memphis,TN,37544,South
940173,Brenda,Damon,F,brenda.damon@hotmail.com,10-05-1988,28.83,41,3/28/2012,5.34,121392,423-527-5871,Overton,Livingston,TN,38570,South
116257,Alberto,Koons,M,alberto.koons@gmail.com,9/22/1975,41.88,90,04-07-2009,8.31,96944,209-396-7990,Marin,Novato,CA,94945,West
289773,Lauren,Ezell,M,lauren.ezell@gmail.com,03-08-1973,44.42,50,06-05-2007,10.15,186605,308-993-6752,Prosser,Prosser,NE,68868,Midwest
830586,Avery,Peay,M,avery.peay@gmail.com,9/13/1989,27.89,71,11/27/2013,3.67,98668,209-989-6788,Mariposa,Fish Camp,CA,93623,West
190732,Tiffani,Richey,F,tiffani.richey@gmail.com,6/21/1966,51.14,45,3/15/1989,28.39,89344,319-777-5786,Greene,Rippey,IA,50235,Midwest
884763,Michelina,Prichard,F,michelina.prichard@gmail.com,11/17/1983,33.72,50,04-09-2007,10.31,126721,219-924-9023,Pulaski,Medaryville,IN,47957,Midwest
868153,Blake,Hubble,F,blake.hubble@yahoo.com,9/23/1976,40.87,60,4/24/2002,15.27,176378,262-850-6395,Waushara,Wild Rose,WI,54984,Midwest
443752,Selena,Waldron,F,selena.waldron@walmart.com,8/25/1977,39.95,45,6/28/2014,3.08,92046,212-426-1948,Suffolk,Speonk,NY,11972,Northeast
195200,Jaime,Steck,M,jaime.steck@gmail.com,01-08-1969,48.58,60,2/14/2013,4.45,101125,215-304-5908,Luzerne,Glen Lyon,PA,18617,Northeast
117234,Jeramy,Dulaney,M,jeramy.dulaney@yahoo.com,9/23/1992,24.86,58,11/17/2014,2.7,155636,207-665-9217,Aroostook,Oakfield,ME,4763,Northeast
321998,Roseline,Straley,F,roseline.straley@gmail.com,4/13/1968,49.32,48,11/28/1989,27.68,96859,225-701-0561,Caddo,Shreveport,LA,71152,South
183997,Garland,Averill,M,garland.averill@bp.com,1/27/1966,51.53,55,07-07-2017,0.06,188923,209-510-5896,Sacramento,Wilton,CA,95693,West
669127,Cathie,Weidner,F,cathie.weidner@shell.com,02-06-1977,40.5,50,09-10-2010,6.88,115533,304-326-0493,Boone,Bloomingrose,WV,25024,South
722579,June,Wadsworth,F,june.wadsworth@gmail.com,05-01-1984,33.26,40,05-12-2015,2.21,197294,229-870-3455,Elbert,Dewy Rose,GA,30634,South
646805,Hulda,Wyche,F,hulda.wyche@gmail.com,3/17/1981,36.39,58,08-10-2015,1.97,77238,479-830-4755,Lawrence,Imboden,AR,72434,South
120385,Darren,Garfield,M,darren.garfield@gmail.com,5/27/1982,35.19,58,3/14/2008,9.38,131730,480-254-4768,Maricopa,Peoria,AZ,85381,West
127541,Myong,Edmonds,F,myong.edmonds@aol.com,09-10-1964,52.92,53,02-08-2017,0.47,195275,702-387-6299,Clark,Indian Springs,NV,89018,West
322380,Andre,Kiefer,F,andre.kiefer@hotmail.co.uk,5/27/1958,59.21,42,07-06-1989,28.08,113578,252-814-9118,Butters,Butters,NC,28324,South
144493,Julissa,Reams,F,julissa.reams@yahoo.com,12/16/1973,43.64,43,10-01-2005,11.83,61861,228-842-6987,Washington,Greenville,MS,38704,South
736043,Normand,Rhine,M,normand.rhine@ibm.com,7/14/1964,53.07,81,1/14/1990,27.55,57431,216-798-7194,Monroe,Clarington,OH,43915,Midwest
287728,Bruno,Preston,M,bruno.preston@walmart.com,07-09-1996,21.07,73,7/13/2017,0.04,179460,262-358-2585,Manitowoc,Newton,WI,53063,Midwest
264782,Roscoe,Woolsey,M,roscoe.woolsey@yahoo.com,10-11-1990,26.81,52,07-06-2013,4.06,117155,215-898-6091,Lycoming,Antes Fort,PA,17720,Northeast
159519,Nolan,Money,M,nolan.money@hotmail.com,6/30/1966,51.11,60,8/18/2011,5.95,62729,308-669-7765,Franklin,Bloomington,NE,68929,Midwest
497606,Alvaro,Sudduth,M,alvaro.sudduth@aol.com,3/21/1975,42.38,68,10-06-1997,19.82,60021,231-602-4309,Antrim,Alba,MI,49611,Midwest
916450,Vincenzo,Pilgrim,M,vincenzo.pilgrim@charter.net,9/15/1974,42.9,65,02-01-2014,3.49,196107,208-931-1108,Moore,Moore,ID,83231,West
638380,Marth,Rosa,F,marth.rosa@yahoo.com,1/28/1980,37.52,49,11/13/2004,12.71,193974,216-646-6756,Delaware,Delaware,OH,43015,Midwest
481650,Bailey,Vineyard,F,bailey.vineyard@gmail.com,10/31/1981,35.76,48,4/24/2011,6.27,132002,206-468-0097,Clark,Vancouver,WA,98686,West
757993,Judi,Ledesma,F,judi.ledesma@hotmail.com,09-03-1987,29.92,41,11/14/2014,2.7,113023,215-556-9744,Chester,Valley Forge,PA,19496,Northeast
232730,Elda,Hannigan,F,elda.hannigan@yahoo.com,1/24/1970,47.54,51,9/26/2002,14.85,94638,225-827-6124,East Baton Rouge,Pride,LA,70770,South
841667,Gaylord,Evan,M,gaylord.evan@gmail.com,12/31/1978,38.6,63,9/26/2008,8.84,45760,210-709-5996,Foard,Crowell,TX,79227,South
304300,Carma,Beveridge,F,carma.beveridge@cox.net,7/22/1987,30.04,43,09-10-2015,1.88,54493,405-521-9488,Grady,Chickasha,OK,73018,South
214739,Cristobal,Winger,M,cristobal.winger@microsoft.com,1/15/1983,34.56,79,02-01-2017,0.48,191996,210-573-9634,Tarrant,Fort Worth,TX,76124,South
866180,Troy,Dees,M,troy.dees@gmail.com,10-05-1968,48.84,75,3/30/2010,7.33,198386,239-388-4394,Gilchrist,Bell,FL,32619,South
374695,Kendall,Volkman,M,kendall.volkman@yahoo.com,12/14/1979,37.65,84,1/15/2004,13.54,192526,229-463-1193,Fulton,Atlanta,GA,30309,South
293973,Arlen,Fung,M,arlen.fung@sbcglobal.net,04-11-1993,24.31,63,12/17/2014,2.61,40173,210-634-3950,Bosque,Kopperl,TX,76652,South
257223,Josef,Alvarez,M,josef.alvarez@gmail.com,11/13/1969,47.74,79,01-03-2010,7.57,117025,209-589-2611,San Francisco,San Francisco,CA,94111,West
926444,Charise,Cheung,F,charise.cheung@hotmail.com,10-01-1969,47.85,51,1/15/1999,18.55,177085,201-386-5174,Union,Summit,NJ,7902,Northeast
741861,Loraine,Howze,F,loraine.howze@gmail.com,07-07-1973,44.09,49,7/21/2006,11.03,75061,212-907-2231,Queens,Far Rockaway,NY,11690,Northeast
437484,Florance,Sanmiguel,F,florance.sanmiguel@btinternet.com,03-01-1992,25.42,57,12/14/2016,0.62,176670,215-639-3989,Mercer,Transfer,PA,16154,Northeast
758329,Herman,Coulter,M,herman.coulter@btinternet.com,08-12-1964,52.99,77,8/13/1991,25.98,75232,219-369-9805,Allen,Fort Wayne,IN,46862,Midwest
405983,Alfred,Decastro,M,alfred.decastro@verizon.net,4/14/1965,52.32,70,04-04-1994,23.33,199379,605-512-0223,Pennington,Rapid City,SD,57703,Midwest
465787,Adrianne,Rothstein,F,adrianne.rothstein@gmail.com,12-05-1967,49.68,59,7/17/1999,18.04,197438,217-969-1492,Gallatin,Junction,IL,62954,Midwest
778075,Eduardo,Kean,M,eduardo.kean@yahoo.com,06-06-1980,37.17,51,12/19/2009,7.61,81765,212-693-2611,Nassau,Merrick,NY,11566,Northeast
532781,Terrilyn,Bye,F,terrilyn.bye@gmail.com,03-03-1972,45.43,47,5/27/2005,12.18,63266,231-499-4853,Ingham,Lansing,MI,48924,Midwest
693957,June,Hills,F,june.hills@gmail.com,5/29/1960,57.2,57,3/14/2006,11.38,45315,303-588-3797,Morgan,Wiggins,CO,80654,West
990105,Audrie,Goodnight,F,audrie.goodnight@gmail.com,08-08-1969,48,42,07-08-2010,7.06,149511,225-496-3859,Bossier,Plain Dealing,LA,71064,South
595964,Darrell,Stevens,M,darrell.stevens@gmail.com,10/27/1976,40.78,66,04-08-2003,14.32,195900,215-976-5326,Luzerne,Conyngham,PA,18219,Northeast
684365,Elsie,Saechao,F,elsie.saechao@gmail.com,5/15/1966,51.24,59,07-10-1992,25.07,169810,205-793-3886,Montgomery,Montgomery,AL,36196,South
756782,Dessie,Hang,F,dessie.hang@hotmail.com,06-10-1992,25.15,43,5/16/2014,3.2,178851,209-756-2655,Santa Clara,San Jose,CA,95125,West
360007,Emily,Quintero,F,emily.quintero@bellsouth.net,8/22/1963,53.97,47,08-04-1993,24,189414,252-266-6715,Henderson,Dana,NC,28724,South
477794,Shela,Pannell,F,shela.pannell@gmail.com,2/25/1964,53.46,55,02-06-2015,2.47,74667,215-596-0142,York,Manchester,PA,17345,Northeast
175376,Mitch,Helman,M,mitch.helman@cox.net,06-05-1987,30.17,76,12-03-2013,3.65,98074,314-689-5536,Montgomery,Wellsville,MO,63384,Midwest
652021,Dino,Lentz,M,dino.lentz@yahoo.com,7/26/1994,23.02,69,08-12-2016,0.96,140345,239-986-6054,Orange,Orlando,FL,32891,South
458360,Milton,Parrett,M,milton.parrett@gmail.com,4/14/1972,45.32,90,9/23/2011,5.85,146062,319-679-9942,Sioux,Hawarden,IA,51023,Midwest
163854,Kirstin,Collier,F,kirstin.collier@ntlworld.com,9/29/1986,30.85,40,3/30/2013,4.33,81322,212-885-7565,Ulster,West Camp,NY,12490,Northeast
507170,Terence,Downs,M,terence.downs@gmail.com,7/17/1966,51.07,55,3/19/2005,12.37,168305,304-549-0937,Pocahontas,Hillsboro,WV,24946,South
820050,Robt,Constantino,M,robt.constantino@bp.com,3/20/1971,46.39,83,12-06-2010,6.65,179067,217-272-5754,Washington,Du Bois,IL,62831,Midwest
241816,Larhonda,Shirley,F,larhonda.shirley@hotmail.com,6/22/1996,21.11,56,7/13/2017,0.04,121654,209-359-5925,Sacramento,Carmichael,CA,95608,West
173078,Billie,Eaves,M,billie.eaves@gmail.com,1/16/1975,42.56,72,11/17/1996,20.71,79272,252-598-0605,Carteret,Morehead City,NC,28557,South
845166,Marcelo,Fryer,M,marcelo.fryer@aol.com,04-01-1979,38.35,59,06-02-2014,3.16,120277,202-962-3721,District of Columbia,Washington,DC,20547,South
709057,Jewel,Swett,M,jewel.swett@yahoo.ca,08-03-1978,39.01,76,04-06-2000,17.32,45689,210-634-6010,Randall,Amarillo,TX,79118,South
754700,Felisa,Blythe,F,felisa.blythe@hotmail.com,05-02-1996,21.25,54,06-07-2017,0.14,114169,252-258-9544,Moore,Aberdeen,NC,28315,South
983603,Gregory,Cashman,F,gregory.cashman@yahoo.ca,12/21/1959,57.64,57,08-03-1998,19,84580,236-519-4768,Giles,Pembroke,VA,24136,South
477179,Sherwood,Stultz,M,sherwood.stultz@hotmail.com,1/27/1992,25.52,90,9/17/2014,2.86,195798,385-340-0022,Utah,Salem,UT,84653,West
288931,Luz,Wolfgang,F,luz.wolfgang@aol.com,3/26/1988,29.36,52,03-12-2010,7.38,64793,907-814-3582,Prince of Wales-Outer,Thorne Bay,AK,99919,West
587343,Lady,Moen,F,lady.moen@gmail.com,8/19/1988,28.96,59,01-09-2013,4.55,159865,216-350-8184,Hamilton,Cincinnati,OH,45251,Midwest
657764,Abram,Ney,M,abram.ney@aol.com,07-01-1975,42.1,76,9/30/2012,4.83,158469,225-652-8062,Natchitoches,Campti,LA,71411,South
605085,Janyce,Goodin,F,janyce.goodin@hotmail.com,12/20/1959,57.64,56,05-01-1988,29.26,181203,385-322-8471,Piute,Junction,UT,84740,West
898485,Jesus,Reyes,M,jesus.reyes@gmail.com,6/27/1984,33.11,72,09-09-2013,3.88,167365,605-784-7725,Spink,Brentford,SD,57429,Midwest
445530,Marlen,Hurt,F,marlen.hurt@gmail.com,4/23/1988,29.28,58,11/25/2016,0.67,195784,479-836-1727,Ouachita,Bearden,AR,71720,South
689324,Merle,Gilbertson,M,merle.gilbertson@aol.com,3/14/1961,56.41,50,4/17/1984,33.3,179814,303-831-0996,Arapahoe,Aurora,CO,80014,West
136491,Stephani,Enriquez,F,stephani.enriquez@yahoo.com,9/24/1962,54.88,42,10-06-2006,10.82,89864,207-670-0203,Somerset,West Forks,ME,4985,Northeast
981567,Nicolas,Acord,M,nicolas.acord@aol.com,12/20/1983,33.63,76,11/22/2016,0.68,83296,252-236-0201,Mecklenburg,Davidson,NC,28036,South
831050,Sona,Hooks,F,sona.hooks@gmail.com,12/27/1988,28.6,47,11/20/2016,0.68,122248,218-542-2556,Fillmore,Peterson,MN,55962,Midwest
517355,Perry,Featherstone,M,perry.featherstone@bellsouth.net,8/18/1976,40.97,58,11/13/2002,14.72,137648,210-365-4784,Refugio,Austwell,TX,77950,South
587511,John,Crim,M,john.crim@bellsouth.net,8/21/1990,26.95,88,12-08-2011,5.64,84680,303-788-9287,El Paso,Colorado Springs,CO,80928,West
934281,Cary,Spry,F,cary.spry@yahoo.com,02-05-1977,40.5,45,02-07-2001,16.48,53886,239-952-7026,Pinellas,Largo,FL,33779,South
